kpi,,bm3_target5uM,,bm3_target10uM,,
486.0643921,-0.0005533482181,486.0643921,0.03755183145,486.0643921,0.05999902636,
485.0001526,-6.020658839E-5,485.0001526,0.03827711195,485.0001526,0.06131233275,
483.9356384,4.167660791E-6,483.9356384,0.0389236398,483.9356384,0.06187988818,
483.0230408,0.0001744028996,483.0230408,0.03896787018,483.0230408,0.06188403443,
481.9581299,0.00014659109,481.9581299,0.03939621896,481.9581299,0.06364575773,
481.045166,0.0002368435235,481.045166,0.03917465359,481.045166,0.06300663203,
479.9798279,0.000320120278,479.9798279,0.03944026679,479.9798279,0.0636574775,
479.0665283,0.0001210855553,479.0665283,0.03990994394,479.0665283,0.06514097005,
478.0007629,0.0001042553049,478.0007629,0.04039510339,478.0007629,0.06542427838,
476.9347839,-6.455480616E-5,476.9347839,0.04075255245,476.9347839,0.0664043352,
476.0209045,0.0001677475811,476.0209045,0.04154962301,476.0209045,0.06784720719,
474.9544983,-0.0007880300982,474.9544983,0.04113437235,474.9544983,0.06830517203,
474.0402832,5.260347461E-5,474.0402832,0.04254516959,474.0402832,0.06976775825,
472.9734802,0.0005069100298,472.9734802,0.04339170828,472.9734802,0.07142966986,
472.0588684,-0.0003806674795,472.0588684,0.04373047873,472.0588684,0.07257991284,
470.9916687,-7.925560203E-5,470.9916687,0.04508573562,470.9916687,0.07450406998,
469.9241943,0.0009826031746,469.9241943,0.04620533064,469.9241943,0.07671974599,
469.0090637,-9.267077985E-6,469.0090637,0.04686660692,469.0090637,0.07786069065,
467.9412231,9.413158114E-5,467.9412231,0.04791145772,467.9412231,0.08013320714,
467.0257263,0.000995523762,467.0257263,0.04927995801,467.0257263,0.08291452378,
465.9574585,1.434106343E-5,465.9574585,0.05034081265,465.9574585,0.08475669473,
465.041626,-4.923231972E-5,465.041626,0.05140933394,465.041626,0.08686182648,
463.9729614,-0.0003522686602,463.9729614,0.05256427452,463.9729614,0.08969909698,
463.0567627,-0.0005844741245,463.0567627,0.05343319476,463.0567627,0.09139665216,
461.9877014,0.0002309383417,461.9877014,0.0559499301,461.9877014,0.09560395777,
461.071167,9.992098967E-6,461.071167,0.05809573829,461.071167,0.0988503769,
460.0016785,6.192365254E-5,460.0016785,0.05995765701,460.0016785,0.1025395468,
458.9319763,7.378127339E-5,458.9319763,0.06210611761,458.9319763,0.1066849455,
458.0149231,0.0001868074323,458.0149231,0.06393882632,458.0149231,0.1097959429,
456.9448242,0.0002553106751,456.9448242,0.06633815914,456.9448242,0.1144404635,
456.0274048,0.000137061943,456.0274048,0.06871956587,456.0274048,0.1183468476,
454.9569092,4.356827048E-5,454.9569092,0.07159374654,454.9569092,0.12419682,
454.0391541,-9.059144213E-5,454.0391541,0.07412756979,454.0391541,0.128912136,
452.9682617,0.0002325959213,452.9682617,0.07687007636,452.9682617,0.1341218501,
452.0501709,8.372329467E-5,452.0501709,0.0796431005,452.0501709,0.1388202012,
450.9788818,-0.0006167868269,450.9788818,0.08208131045,450.9788818,0.1446418464,
450.0604553,-0.0001557020732,450.0604553,0.08704031259,450.0604553,0.1538479924,
448.9887695,6.44565398E-6,448.9887695,0.09143678844,448.9887695,0.1619219482,
448.0700073,0.0001462544606,448.0700073,0.09549586475,448.0700073,0.1697637141,
446.9979248,2.052805758E-5,446.9979248,0.1001199558,446.9979248,0.1785630584,
445.9256287,-5.792893353E-5,445.9256287,0.1050572246,445.9256287,0.1891147196,
445.0063477,0.0003187991388,445.0063477,0.111060597,445.0063477,0.1997559518,
443.9336548,0.0001548774744,443.9336548,0.1181807145,443.9336548,0.214350298,
443.0140381,0.0003018576244,443.0140381,0.1256927401,443.0140381,0.2256634235,
441.940979,0.0002992672089,441.940979,0.1328856945,441.940979,0.239831835,
441.0210266,0.0001169426614,441.0210266,0.1384464055,441.0210266,0.2514464855,
439.9475708,0.0004901684588,439.9475708,0.1486953646,439.9475708,0.2698712051,
439.0273132,0.00035112974,439.0273132,0.160110414,439.0273132,0.2913306057,
437.9534607,-3.318454401E-5,437.9534607,0.1716253459,437.9534607,0.3144651055,
437.0328674,0.0007287574699,437.0328674,0.1824944466,437.0328674,0.3327653408,
435.9586182,-2.360736107E-5,435.9586182,0.194725126,435.9586182,0.3565898836,
435.0376892,-0.0004397869343,435.0376892,0.2078329921,435.0376892,0.3784775436,
433.9631042,1.708507443E-5,433.9631042,0.2252317518,433.9631042,0.4071258903,
433.0418396,-0.0006128060631,433.0418396,0.2419806868,433.0418396,0.4372411668,
431.9668579,-0.0001012023422,431.9668579,0.2597812414,431.9668579,0.4686718881,
431.0452576,2.775064422E-5,431.0452576,0.2759118378,431.0452576,0.4951606393,
429.9699097,0.0003021425509,429.9699097,0.2970128655,429.9699097,0.5276062489,
429.0480042,0.000213896652,429.0480042,0.3142701983,429.0480042,0.5631144047,
427.9722595,0.0001133694532,427.9722595,0.3377058506,427.9722595,0.5967923403,
427.0500183,0.000211280887,427.0500183,0.353294611,427.0500183,0.6202608943,
425.9739075,-0.0006894688122,425.9739075,0.3707453609,425.9739075,0.6500239968,
425.0513611,-0.0004667319881,425.0513611,0.3846200109,425.0513611,0.6704821587,
423.974884,0.0002541969297,423.974884,0.4011723697,423.974884,0.6966039538,
423.0520325,5.291414345E-5,423.0520325,0.4166001678,423.0520325,0.7202446461,
421.9751587,2.467002923E-5,421.9751587,0.4263513088,421.9751587,0.7330777049,
421.0519714,-0.0003209191782,421.0519714,0.4316058457,421.0519714,0.74024266,
419.974762,8.809888823E-5,419.974762,0.4354327619,419.974762,0.7443938851,
419.0512695,-0.0002535566746,419.0512695,0.4358759224,419.0512695,0.74317801,
417.9736633,-9.669920837E-5,417.9736633,0.4325700998,417.9736633,0.7374058962,
417.0498657,0.000269012613,417.0498657,0.4263236821,417.0498657,0.7246679068,
415.9718933,-0.0007839991595,415.9718933,0.4182076752,415.9718933,0.7084156275,
415.04776,0.0004471513676,415.04776,0.4095817804,415.04776,0.6937138438,
413.9694519,-0.0005101198331,413.9694519,0.3979350924,413.9694519,0.6724524498,
413.0450134,0.0003135922598,413.0450134,0.3855567873,413.0450134,0.6523335576,
411.9663391,-2.138128366E-5,411.9663391,0.3697055578,411.9663391,0.6278354526,
411.0415955,0.0005957598332,411.0415955,0.3573394716,411.0415955,0.6058324575,
409.9625244,0.0001666599564,409.9625244,0.3433828652,409.9625244,0.5809977651,
409.0374756,0.0004901425564,409.0374756,0.3334457576,409.0374756,0.5645810962,
407.9580688,-0.0002196127898,407.9580688,0.3182877004,407.9580688,0.5407582521,
407.0327148,-0.0001248559565,407.0327148,0.3044669032,407.0327148,0.5214545131,
405.9529724,-0.0006336919032,405.9529724,0.2915553749,405.9529724,0.4990511537,
405.0273132,-7.128410653E-5,405.0273132,0.2830243409,405.0273132,0.4836372435,
403.9471741,0.0009328182787,403.9471741,0.2751478553,403.9471741,0.4691301584,
403.0212097,-0.0002536084212,403.0212097,0.2640281618,403.0212097,0.4523008168,
401.9407349,0.000273959944,401.9407349,0.2546691298,401.9407349,0.4373039305,
401.0144958,0.0004516601912,401.0144958,0.2464226633,401.0144958,0.4256929159,
399.9336548,0.00116139825,399.9336548,0.2395380735,399.9336548,0.4120444953,
399.0070801,0.0001756718266,399.0070801,0.233146742,399.0070801,0.4006479084,
397.9259338,0.000849320204,397.9259338,0.2264922559,397.9259338,0.3888912499,
396.999054,6.769708125E-5,396.999054,0.2189233899,396.999054,0.3779172301,
396.072052,0.000685016741,396.072052,0.2117609978,396.072052,0.3679017723,
394.990387,0.0004156945506,394.990387,0.2056289166,394.990387,0.3571006656,
394.0630798,0.0002202418837,394.0630798,0.2023961246,394.0630798,0.3481554389,
392.9810486,-0.0004506996193,392.9810486,0.1943929344,392.9810486,0.338219285,
392.0534668,0.0002694529539,392.0534668,0.1900826991,392.0534668,0.3306626081,
390.9710999,1.705918839E-5,390.9710999,0.183836937,390.9710999,0.3198792934,
390.0431824,0.0005338377669,390.0431824,0.1796383858,390.0431824,0.3133604825,
388.9604797,-0.0004102540843,388.9604797,0.1733478457,388.9604797,0.3045621812,
388.0323181,-0.0003107275115,388.0323181,0.170169726,388.0323181,0.2989736199,
386.9492493,-6.222540833E-5,386.9492493,0.1663369983,386.9492493,0.291864574,
386.0207825,0.001314743189,386.0207825,0.1629794836,386.0207825,0.2856860161,
384.9374084,0.0001914430322,384.9374084,0.1591421217,384.9374084,0.2803356051,
384.0086365,-0.0002757015754,384.0086365,0.1571186781,384.0086365,0.2754652202,
382.9249268,0.0001244775776,382.9249268,0.1545621008,382.9249268,0.2713531256,
381.9958496,0.000489779748,381.9958496,0.1533331126,381.9958496,0.2683745623,
381.0666809,0.0002418681688,381.0666809,0.1501532495,381.0666809,0.2647416294,
379.9824829,0.0002236864821,379.9824829,0.1487047672,379.9824829,0.2630812228,
379.053009,-0.0005494185025,379.053009,0.1462812722,379.053009,0.2593725026,
377.9684448,0.0008175230469,377.9684448,0.146290049,377.9684448,0.2588284016,
377.0386963,0.0001606262522,377.0386963,0.1457680166,377.0386963,0.2577518523,
375.9538269,0.0003627621045,375.9538269,0.1446495503,375.9538269,0.2571668327,
375.0238037,0.0002930762421,375.0238037,0.1456495225,375.0238037,0.2571566701,
373.9385986,0.0001357931324,373.9385986,0.145363152,373.9385986,0.2578551173,
373.0082703,-9.462879098E-5,373.0082703,0.1448516995,373.0082703,0.2581332624,
371.92276,0.0006811795756,371.92276,0.1464340389,371.92276,0.2601483464,
370.992157,3.316119182E-5,370.992157,0.1466556489,370.992157,0.2605227828,
370.0614319,0.0002873516351,370.0614319,0.1476960033,370.0614319,0.2611967921,
368.9754333,0.0001915984176,368.9754333,0.1483286321,368.9754333,0.2634404898,
368.0444336,0.001215570257,368.0444336,0.1494932622,368.0444336,0.2654661238,
366.9580994,0.0001023651785,366.9580994,0.1495870948,366.9580994,0.2658742666,
366.026825,5.24481402E-5,366.026825,0.1500991136,366.026825,0.2670521438,
364.9401855,-2.226187462E-6,364.9401855,0.1511194259,364.9401855,0.268078357,
364.0086365,-3.075144195E-5,364.0086365,0.15104644,364.0086365,0.2691115141,
363.0769653,0.0007471677964,363.0769653,0.1527443081,363.0769653,0.2692700028,
361.9898376,8.346437971E-5,361.9898376,0.152203247,361.9898376,0.26890558,
361.0578918,0.0001590207248,361.0578918,0.1523357183,361.0578918,0.2687674165,
359.970459,-0.0002410867455,359.970459,0.1515343934,359.970459,0.2674169242,
359.0382385,0.0005446196883,359.0382385,0.1520380825,359.0382385,0.266910404,
357.9505005,-0.0001483012747,357.9505005,0.1502481103,357.9505005,0.2645159066,
357.0180359,-0.0001964300754,357.0180359,0.1498412043,357.0180359,0.2627796531,
355.9299622,0.0004315781407,355.9299622,0.148902446,355.9299622,0.2606105208,
354.9972229,0.0008103910368,354.9972229,0.1469772458,354.9972229,0.2573846281,
354.0643311,0.0004245043092,354.0643311,0.1451652795,354.0643311,0.2559910119,
352.9758301,4.602768968E-5,352.9758301,0.144174397,352.9758301,0.2509540915,
352.0426941,9.990543913E-5,352.0426941,0.1420959234,352.0426941,0.2474106699,
350.9538574,-3.489288429E-5,350.9538574,0.1394662112,350.9538574,0.2438472211,
350.0204468,0.0003228662245,350.0204468,0.1373333484,350.0204468,0.2392271757,
348.9313354,-0.0009897861164,348.9313354,0.1346358806,348.9313354,0.2327219993,
347.9976807,0.0004743086465,347.9976807,0.1326678693,347.9976807,0.2296995521,
347.0638733,0.00114066049,347.0638733,0.1310227364,347.0638733,0.2284742743,
345.9743042,0.0007295353571,345.9743042,0.1282770932,345.9743042,0.2222567201,
345.0402527,-0.0003872884263,345.0402527,0.1260498762,345.0402527,0.2181555331,
343.9503784,0.0002297987521,343.9503784,0.1238802895,343.9503784,0.2135827392,
343.0160828,0.0003605599632,343.0160828,0.1219512001,343.0160828,0.2101752907,
341.9259033,-0.0001299798751,341.9259033,0.1191237494,341.9259033,0.205486834,
340.991333,-9.292068717E-5,340.991333,0.1176696643,340.991333,0.2019636035,
340.0566711,0.0001791678515,340.0566711,0.1146004871,340.0566711,0.1970904768,
338.9660645,0.0005344597739,338.9660645,0.112631835,338.9660645,0.1933570802,
338.0311279,0.000877721759,338.0311279,0.1121559143,338.0311279,0.1907125264,
336.9402161,4.926379188E-5,336.9402161,0.1081768349,336.9402161,0.1855786145,
336.0050354,0.0004175342328,336.0050354,0.1074493974,336.0050354,0.1820821762,
335.0697327,0.0009339856333,335.0697327,0.1036137566,335.0697327,0.1766327769,
333.9783936,0.0002049098839,333.9783936,0.1014018506,333.9783936,0.1725387871,
333.0428162,0.0005513844662,333.0428162,0.1001687869,333.0428162,0.1694885045,
331.9512024,0.0002430077875,331.9512024,0.09828922898,331.9512024,0.1660562456,
331.0154114,8.846136188E-5,331.0154114,0.0958096981,331.0154114,0.1633256227,
329.9234924,-0.0007176388172,329.9234924,0.09323981404,329.9234924,0.1579307318,
328.9874268,-0.0005910919281,328.9874268,0.09063006938,328.9874268,0.154062897,
328.0512695,0.000409268745,328.0512695,0.09083752334,328.0512695,0.1522399634,
326.9589233,0.0006014107494,326.9589233,0.08918851614,326.9589233,0.1492951065,
326.022522,0.0005566201289,326.022522,0.08738750219,326.022522,0.1472671777,
324.9299011,0.0002039775572,324.9299011,0.08574697375,324.9299011,0.1437805742,
323.9932251,-0.0001730391086,323.9932251,0.08412537724,323.9932251,0.1403945833,
323.0564575,0.0002726648236,323.0564575,0.08328680694,323.0564575,0.1399318427,
321.9634399,0.0002887244918,321.9634399,0.08209313452,321.9634399,0.1372034252,
321.0264282,0.000355508033,321.0264282,0.08104774356,321.0264282,0.1357313395,
319.9331055,0.001062208437,319.9331055,0.08039023727,319.9331055,0.1349575222,
318.9958496,0.0002938274702,318.9958496,0.08008302003,318.9958496,0.1330811381,
318.0585022,0.0001696120889,318.0585022,0.07899606973,318.0585022,0.1324843615,
316.9647522,0.0002620191372,316.9647522,0.07935148478,316.9647522,0.1320144832,
316.0271606,0.0001536086056,316.0271606,0.07893449813,316.0271606,0.1324071437,
314.9331665,0.0005230042734,314.9331665,0.07973123342,314.9331665,0.1325200796,
313.9953308,3.391194332E-5,313.9953308,0.08004302531,313.9953308,0.1341780424,
313.057373,0.0001483778324,313.057373,0.08055885136,313.057373,0.1350531876,
311.9629822,-9.235131438E-5,311.9629822,0.08157229424,311.9629822,0.1369515359,
311.0248108,0.001257313648,311.0248108,0.08377178013,311.0248108,0.1404507309,
309.9301147,-0.0002500899718,309.9301147,0.08650820702,309.9301147,0.1444104016,
308.9916992,0.0003914427652,308.9916992,0.09061903507,308.9916992,0.1514491886,
308.0531921,-0.0001060159848,308.0531921,0.09468956292,308.0531921,0.1591893584,
306.9581299,0.0001813949639,306.9581299,0.1010053232,306.9581299,0.1691635996,
306.0193787,0.0004204103316,306.0193787,0.1062405556,306.0193787,0.1816074997,
304.9240417,-0.0003432158264,304.9240417,0.11685545,304.9240417,0.1988359392,
303.9850464,0.000558615895,303.9850464,0.1301842779,303.9850464,0.2223744988,
303.0459595,0.0003242133243,303.0459595,0.1376923025,303.0459595,0.2431345731,
301.9502258,0.0002313268342,301.9502258,0.1532224119,301.9502258,0.2633389235,
301.0109253,0.0002363773237,301.0109253,0.1681329906,301.0109253,0.2957055569,
300.0715027,0.0002437848016,300.0715027,0.1887061596,300.0715027,0.3249110579,
298.9754028,0.0004589158634,298.9754028,0.2115179747,298.9754028,0.3681769669,
298.0357666,-0.0001261498837,298.0357666,0.2286616266,298.0357666,0.3993489742,
296.9393921,-0.0004964161199,296.9393921,0.2576405704,296.9393921,0.4450864792,
295.9995422,0.0007527169655,295.9995422,0.2882922292,295.9995422,0.5015903711,
295.0595703,0.0002647129004,295.0595703,0.3265947104,295.0595703,0.5673470497,
293.9627991,0.0001589171443,293.9627991,0.3774420917,293.9627991,0.6638112068,
293.0226135,0.0001027017788,293.0226135,0.4099729061,293.0226135,0.7171013355,
291.9256287,-7.801329775E-5,291.9256287,0.4420057237,291.9256287,0.7780842781,
290.9852295,2.293557372E-5,290.9852295,0.4625293911,290.9852295,0.8231700659,
290.0447083,0.00020573863,290.0447083,0.4921835959,290.0447083,0.876441896,
288.9473267,-0.0002336874168,288.9473267,0.525839448,288.9473267,0.9559129477,
288.0066223,0.0002729497501,288.0066223,0.5760352612,288.0066223,1.018288851,
287.0657959,-0.0001078793139,287.0657959,0.6123045683,287.0657959,1.074583769,
285.9680481,0.0001225614687,285.9680481,0.6516359448,285.9680481,1.164259791,
285.0270081,-0.00011585014,285.0270081,0.6828079224,285.0270081,1.218821645,
283.9290161,0.0002260433248,283.9290161,0.6997790337,283.9290161,1.246592999,
282.9877625,0.0008130882052,282.9877625,0.7106728554,282.9877625,1.262238264,
282.0464172,0.0002137412521,282.0464172,0.7211581469,282.0464172,1.288217902,
280.9480591,-0.001465569367,280.9480591,0.7363943458,280.9480591,1.312227249,
280.0065002,-0.0006457369891,280.0065002,0.7511171103,280.0065002,1.337128878,
279.0648193,-9.043615864E-5,279.0648193,0.7556279898,279.0648193,1.348100424,
277.9661255,6.78783108E-5,277.9661255,0.7589279413,277.9661255,1.354696512,
277.0242615,-0.0009469111101,277.0242615,0.7603563666,277.0242615,1.348826408,
275.925293,-0.0008926655864,275.925293,0.758067131,275.925293,1.352538824,
274.9832153,0.0003361817217,274.9832153,0.7563640475,274.9832153,1.347484469,
274.0410461,0.0007021028432,274.0410461,0.7519189715,274.0410461,1.335522771,
272.9417419,0.0005983778974,272.9417419,0.7456818223,272.9417419,1.328316689,
271.9993591,0.0007926523685,271.9993591,0.7419939041,271.9993591,1.321909666,
271.0569153,-0.0004849874531,271.0569153,0.7404689193,271.0569153,1.31156683,
269.9572449,0.0003443422029,269.9572449,0.7347503304,269.9572449,1.305717111,
269.0145874,9.842960571E-5,269.0145874,0.7259301543,269.0145874,1.289882064,
268.0718079,0.0002522802388,268.0718079,0.7140667439,268.0718079,1.272580266,
266.9718018,0.0008281045593,266.9718018,0.7071653008,266.9718018,1.253353357,
266.0288391,0.001120312954,266.0288391,0.6973958611,266.0288391,1.236400962,
264.9286194,0.0007587070577,264.9286194,0.6807205081,264.9286194,1.205626011,
263.9854431,0.0003490831004,263.9854431,0.6681007743,263.9854431,1.186215162,
263.0422058,-0.000548694632,263.0422058,0.6585450768,263.0422058,1.167506933,
261.9416199,0.0002029675234,261.9416199,0.6500982642,261.9416199,1.15311265,
260.9981689,0.0009772585472,260.9981689,0.6445308924,260.9981689,1.142149091,
260.054657,0.0001746100606,260.054657,0.6401299834,260.054657,1.130160451,
258.9537354,-0.000192755906,258.9537354,0.6262554526,258.9537354,1.107081771,
258.0100098,0.001955238869,258.0100098,0.6131998301,258.0100098,1.082054734,
257.0661926,0.0008109097253,257.0661926,0.598931253,257.0661926,1.059765935,
255.9649506,0.00019846129,255.9649506,0.5877770782,255.9649506,1.039364338,
255.0209351,-0.0001483530359,255.0209351,0.5790563822,255.0209351,1.02198267,
254.076828,0.001120961737,254.076828,0.5747406483,254.076828,1.015010357,
252.9752655,0.000257538195,252.9752655,0.5685457587,252.9752655,1.000386953,
252.0309753,-0.0004500272917,252.0309753,0.5614033341,252.0309753,0.99033463,
250.929184,-0.0006371038617,250.929184,0.5584208965,250.929184,0.9816361666,
249.9848022,0.0001260829595,249.9848022,0.5619535446,249.9848022,0.9919566512,
249.0458679,1.58166149E-5,249.0458679,0.5688509345,249.0458679,1.00327158,
247.9503326,7.626676233E-5,247.9503326,0.5784912705,247.9503326,1.021750569,
247.0112152,0.0007195267244,247.0112152,0.5937524438,247.0112152,1.049024105,
246.0720215,0.001008315012,246.0720215,0.6261354685,246.0720215,1.1018188,
244.9761658,0.0004933301243,244.9761658,0.6706985831,244.9761658,1.184897542,
244.0367889,0.0007317393902,244.0367889,0.7094199061,244.0367889,1.266099811,
242.9407349,-0.0003053988039,242.9407349,0.7778849006,242.9407349,1.373263597,
242.0011597,0.0001704407769,242.0011597,0.8536882401,242.0011597,1.50350225,
241.0615082,0.0002715769224,241.0615082,0.9808646441,241.0615082,1.714930058,
239.9651489,0.000268624106,239.9651489,1.122044683,239.9651489,1.921613097,
239.0253143,-0.0001262016449,239.0253143,1.296373844,239.0253143,2.147187233,
237.9287415,-0.0006041205488,237.9287415,1.498637438,237.9287415,2.800183058,
236.988739,0.001196075929,236.988739,1.735583782,236.988739,2.690624237,
236.048645,0.0001813172858,236.048645,2.108439922,236.048645,2.673935175,
234.9517822,-0.0005701006157,234.9517822,2.15131855,234.9517822,4.044141769,
234.0115204,-1.542776226E-5,234.0115204,3.103977203,234.0115204,3.461034536,
233.071167,0.0004698773264,233.071167,2.311465979,233.071167,3.125043869,
231.973999,-0.0008651785902,231.973999,2.579744577,231.973999,10,
231.0334778,0.001291323919,231.0334778,2.48074007,231.0334778,10,
229.9361115,0.0008106763125,229.9361115,2.528939009,229.9361115,2.773161173,
228.9954224,-0.004679729696,228.9954224,2.983113527,228.9954224,3.067806721,
228.054657,-0.0007735082763,228.054657,3.538731575,228.054657,3.228881598,
226.9570007,-0.006725685205,226.9570007,2.774046421,226.9570007,3.288667679,
226.0160675,-0.002427519299,226.0160675,2.787414551,226.0160675,3.131040812,
225.0750427,-0.01295973919,225.0750427,2.900513649,225.0750427,2.901116848,
223.9770966,-0.008778537624,223.9770966,2.61898303,223.9770966,2.81857872,
223.0359192,-0.001410717727,223.0359192,2.440532923,223.0359192,2.858535528,
221.9377747,0.01310858037,221.9377747,2.531932354,221.9377747,2.639021397,
220.9964294,0.01079751737,220.9964294,2.168444872,220.9964294,2.84528017,
220.0550079,-0.01630626433,220.0550079,2.318021536,220.0550079,2.553022861,
218.9565887,0.004612671211,218.9565887,1.903831363,218.9565887,1.918986797,
218.0149994,-0.01456711721,218.0149994,1.716172338,218.0149994,1.862483263,
217.0733337,-0.01274014171,217.0733337,1.50209415,217.0733337,1.450340033,
215.9746399,0.02948976681,215.9746399,1.347169995,215.9746399,1.643039823,
215.0328217,0.0611644052,215.0328217,1.193636417,215.0328217,2.051374912,
213.9339294,-0.0007096790359,213.9339294,1.103776932,213.9339294,1.159627795,
212.9919434,-0.009410753846,212.9919434,0.8123152852,212.9919434,0.9485228658,
212.0498962,-0.01516682282,212.0498962,0.6156422496,212.0498962,0.6002371311,
210.9507446,0.02267438173,210.9507446,0.5885492563,210.9507446,0.5967755318,
210.0085297,-0.02017103881,210.0085297,0.4797073901,210.0085297,0.9993950129,
209.0662384,-0.07683228701,209.0662384,0.6078661084,209.0662384,0.7019799352,
207.9668274,0.1130697802,207.9668274,0.453606993,207.9668274,0.6601731777,
207.0243835,0.0598420687,207.0243835,0.4394781291,207.0243835,0.2119128555,
205.9247894,-0.08835120499,205.9247894,0.3081915379,205.9247894,0.7402485013,
204.982193,0.05526284128,204.982193,0.3930798471,204.982193,0.8826520443,
204.0395355,-0.01436746586,204.0395355,0.2549385726,204.0395355,0.8257028461,
202.9396667,-0.009326900356,202.9396667,0.3595776856,202.9396667,0.4922425747,
201.9968567,-0.02823594585,201.9968567,0.1710827947,201.9968567,0.7850391269,
201.0539703,0.3522361815,201.0539703,0.2122320235,201.0539703,0.35098207,
199.9532928,-0.05326157436,199.9532928,0.3397968411,199.9532928,0.8026903272,

kpi,
kpi
Collection Time: 19/12/2019 13:30:48
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 18/12/2019 08:49:28
Method Modifications:
Common Interval nm Changed: 19/12/2019 13:30:31, Old:     5.00, New:     1.00
Baseline Correction Changed: 19/12/2019 13:30:31, Old:0, New:1
Storage Changed: 19/12/2019 13:30:31, Old:1, New:0
End Method Modifications
<Current Wavelength> , 202.9

bm3_target5uM,
bm3_target5uM
Collection Time: 19/12/2019 13:31:11
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 18/12/2019 08:49:28
Method Modifications:
Common Interval nm Changed: 19/12/2019 13:30:31, Old:     5.00, New:     1.00
Baseline Correction Changed: 19/12/2019 13:30:31, Old:0, New:1
Storage Changed: 19/12/2019 13:30:31, Old:1, New:0
End Method Modifications
<Current Wavelength> , 202.9

bm3_target10uM,
bm3_target10uM
Collection Time: 19/12/2019 13:31:32
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 18/12/2019 08:49:28
Method Modifications:
Common Interval nm Changed: 19/12/2019 13:30:31, Old:     5.00, New:     1.00
Baseline Correction Changed: 19/12/2019 13:30:31, Old:0, New:1
Storage Changed: 19/12/2019 13:30:31, Old:1, New:0
End Method Modifications
<Current Wavelength> , 202.9

